date,admin1_bps_code,admin1_bps,cumulative_cases,cumulative_deaths,daily_hospitalizations,cases_measure,deaths_measure,hospitalizations_measure,link
04.28.2021,13,SUMATERA BARAT,36488,787,2415,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.29.2021,13,SUMATERA BARAT,36769,793,2443,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.30.2021,13,SUMATERA BARAT,36931,795,2463,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.01.2021,13,SUMATERA BARAT,37110,803,2301,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.02.2021,13,SUMATERA BARAT,37380,809,2428,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.03.2021,13,SUMATERA BARAT,37438,814,2383,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.04.2021,13,SUMATERA BARAT,37582,819,2299,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.05.2021,13,SUMATERA BARAT,37845,824,2349,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.06.2021,13,SUMATERA BARAT,38261,834,2498,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.07.2021,13,SUMATERA BARAT,38544,841,2570,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.08.2021,13,SUMATERA BARAT,38844,844,2591,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.09.2021,13,SUMATERA BARAT,39166,855,2731,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.10.2021,13,SUMATERA BARAT,39343,866,2794,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.11.2021,13,SUMATERA BARAT,39574,869,2754,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.12.2021,13,SUMATERA BARAT,40017,878,3004,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.13.2021,13,SUMATERA BARAT,40111,878,2870,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.14.2021,13,SUMATERA BARAT,40111,878,2868,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.15.2021,13,SUMATERA BARAT,40111,878,2858,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.16.2021,13,SUMATERA BARAT,40252,884,2763,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.17.2021,13,SUMATERA BARAT,40379,894,2734,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.18.2021,13,SUMATERA BARAT,40609,901,2713,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.19.2021,13,SUMATERA BARAT,40904,906,2645,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.20.2021,13,SUMATERA BARAT,41253,913,2764,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.21.2021,13,SUMATERA BARAT,41615,923,2802,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.22.2021,13,SUMATERA BARAT,41916,931,2791,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.23.2021,13,SUMATERA BARAT,42297,940,2982,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.24.2021,13,SUMATERA BARAT,42451,941,2941,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.25.2021,13,SUMATERA BARAT,42722,949,3020,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.26.2021,13,SUMATERA BARAT,43012,952,3039,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.27.2021,13,SUMATERA BARAT,43325,956,3211,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.28.2021,13,SUMATERA BARAT,43497,967,3155,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.29.2021,13,SUMATERA BARAT,43858,977,3105,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.30.2021,13,SUMATERA BARAT,44127,992,3171,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
05.31.2021,13,SUMATERA BARAT,44258,994,3177,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.01.2021,13,SUMATERA BARAT,44443,1003,3020,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.02.2021,13,SUMATERA BARAT,44667,1004,3125,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.03.2021,13,SUMATERA BARAT,44844,1010,3016,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.04.2021,13,SUMATERA BARAT,45150,1013,3135,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.05.2021,13,SUMATERA BARAT,45617,1021,3318,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.06.2021,13,SUMATERA BARAT,46005,1025,3462,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.07.2021,13,SUMATERA BARAT,46244,1039,3635,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.08.2021,13,SUMATERA BARAT,46385,1048,3538,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.09.2021,13,SUMATERA BARAT,46644,1055,3622,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.10.2021,13,SUMATERA BARAT,46997,1061,3770,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.11.2021,13,SUMATERA BARAT,47275,1071,3672,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.12.2021,13,SUMATERA BARAT,47507,1074,3680,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.13.2021,13,SUMATERA BARAT,47774,1082,3485,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.14.2021,13,SUMATERA BARAT,47885,1089,3419,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.15.2021,13,SUMATERA BARAT,48039,1098,3195,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.16.2021,13,SUMATERA BARAT,48253,1102,3172,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.17.2021,13,SUMATERA BARAT,48441,1108,3104,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.18.2021,13,SUMATERA BARAT,48682,1115,3074,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.19.2021,13,SUMATERA BARAT,48817,1120,2874,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.20.2021,13,SUMATERA BARAT,48948,1125,2793,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.21.2021,13,SUMATERA BARAT,49018,1129,2671,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.22.2021,13,SUMATERA BARAT,49206,1136,2694,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.23.2021,13,SUMATERA BARAT,49500,1143,2800,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.24.2021,13,SUMATERA BARAT,49706,1147,2869,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.25.2021,13,SUMATERA BARAT,50028,1151,3009,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.26.2021,13,SUMATERA BARAT,50285,1155,2904,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.27.2021,13,SUMATERA BARAT,50457,1163,2993,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.28.2021,13,SUMATERA BARAT,50546,1173,2973,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.29.2021,13,SUMATERA BARAT,50734,1180,2972,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
06.30.2021,13,SUMATERA BARAT,51186,1187,3211,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.01.2021,13,SUMATERA BARAT,51735,1194,3658,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.02.2021,13,SUMATERA BARAT,52190,1201,3751,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.03.2021,13,SUMATERA BARAT,52691,1208,3828,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.04.2021,13,SUMATERA BARAT,53126,1216,4126,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.05.2021,13,SUMATERA BARAT,53207,1227,4070,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.06.2021,13,SUMATERA BARAT,53511,1236,4157,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.07.2021,13,SUMATERA BARAT,54187,1239,4721,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.08.2021,13,SUMATERA BARAT,54957,1249,5167,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.09.2021,13,SUMATERA BARAT,55675,1260,5600,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.10.2021,13,SUMATERA BARAT,56522,1265,6200,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.11.2021,13,SUMATERA BARAT,56866,1284,6239,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.12.2021,13,SUMATERA BARAT,57231,1294,6336,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.13.2021,13,SUMATERA BARAT,57720,1305,6540,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.14.2021,13,SUMATERA BARAT,58387,1308,6874,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.15.2021,13,SUMATERA BARAT,59065,1313,7193,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.16.2021,13,SUMATERA BARAT,60071,1321,7851,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.17.2021,13,SUMATERA BARAT,60708,1332,8187,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.18.2021,13,SUMATERA BARAT,61350,1336,8508,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.19.2021,13,SUMATERA BARAT,62090,1346,8865,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.20.2021,13,SUMATERA BARAT,62614,1353,9131,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.21.2021,13,SUMATERA BARAT,63154,1362,9358,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.22.2021,13,SUMATERA BARAT,63771,1365,9622,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.23.2021,13,SUMATERA BARAT,64524,1378,10204,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.24.2021,13,SUMATERA BARAT,64955,1389,10289,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.25.2021,13,SUMATERA BARAT,65707,1392,10764,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.26.2021,13,SUMATERA BARAT,66321,1408,10922,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.27.2021,13,SUMATERA BARAT,67215,1425,11305,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.28.2021,13,SUMATERA BARAT,68078,1447,11532,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.29.2021,13,SUMATERA BARAT,69114,1469,11850,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.30.2021,13,SUMATERA BARAT,69987,1477,12186,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
07.31.2021,13,SUMATERA BARAT,70873,1498,12612,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.01.2021,13,SUMATERA BARAT,71591,1517,12855,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.02.2021,13,SUMATERA BARAT,72573,1529,13415,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.03.2021,13,SUMATERA BARAT,73730,1545,13903,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.04.2021,13,SUMATERA BARAT,74672,1561,14167,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.05.2021,13,SUMATERA BARAT,75529,1594,14501,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.06.2021,13,SUMATERA BARAT,76454,1619,14718,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.07.2021,13,SUMATERA BARAT,77285,1636,14748,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.08.2021,13,SUMATERA BARAT,78063,1661,14838,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.09.2021,13,SUMATERA BARAT,78453,1674,14435,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.10.2021,13,SUMATERA BARAT,78954,1698,13829,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.11.2021,13,SUMATERA BARAT,79584,1720,13581,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.12.2021,13,SUMATERA BARAT,80126,1738,13190,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.13.2021,13,SUMATERA BARAT,80716,1754,12805,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.14.2021,13,SUMATERA BARAT,81325,1780,12088,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.15.2021,13,SUMATERA BARAT,81887,1796,11450,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.16.2021,13,SUMATERA BARAT,82038,1822,10556,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.17.2021,13,SUMATERA BARAT,82307,1829,10071,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.18.2021,13,SUMATERA BARAT,82739,1841,9834,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.19.2021,13,SUMATERA BARAT,83030,1855,9432,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.20.2021,13,SUMATERA BARAT,83419,1872,9122,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.21.2021,13,SUMATERA BARAT,83951,1883,8909,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.22.2021,13,SUMATERA BARAT,84281,1887,7627,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.23.2021,13,SUMATERA BARAT,84361,1906,7038,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.24.2021,13,SUMATERA BARAT,84752,1917,6994,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.25.2021,13,SUMATERA BARAT,85132,1931,6868,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.26.2021,13,SUMATERA BARAT,85615,1942,6573,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.27.2021,13,SUMATERA BARAT,85931,1948,6317,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.28.2021,13,SUMATERA BARAT,86225,1961,6178,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.29.2021,13,SUMATERA BARAT,86440,1971,5820,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.30.2021,13,SUMATERA BARAT,86475,1979,5523,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
08.31.2021,13,SUMATERA BARAT,86714,1985,5448,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.01.2021,13,SUMATERA BARAT,86915,1992,5309,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.02.2021,13,SUMATERA BARAT,87061,2007,5185,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.03.2021,13,SUMATERA BARAT,87247,2015,4760,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.04.2021,13,SUMATERA BARAT,87374,2019,4507,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.05.2021,13,SUMATERA BARAT,87494,2020,4417,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.06.2021,13,SUMATERA BARAT,87536,2030,4255,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.07.2021,13,SUMATERA BARAT,87671,2034,4042,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.08.2021,13,SUMATERA BARAT,87803,2040,3688,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.09.2021,13,SUMATERA BARAT,87935,2043,3540,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.10.2021,13,SUMATERA BARAT,88061,2052,3426,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
09.11.2021,13,SUMATERA BARAT,88190,2059,3281,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
